pending_id,setup_id,created_ts_ms,signal_open_time,symbol,side,score,confidence,reason,breakout_level,signal_price,signal_high,signal_low,oi_jump_pct,funding_pct,vol_ratio,strategy,market_regime,btc_price,btc_24h_change_pct,btc_4h_change_pct,btc_1h_change_pct,btc_24h_range_pct,btc_4h_range_pct,alt_market_breadth_pct,btc_regime,score_oi,score_exhaustion,score_breakout,score_retest,reason_tags,status,close_reason,bars_waited,closed_ts_ms,send_decision,skip_reason,is_confirmed,confirmed_ts_ms,is_sent_signal,sent_ts_ms,review_eligible,review_exclusion_reason,semantic_consistency,semantic_issue,close_anchor_time_ms,close_capture_basis,future_1h_max_favor_pct,future_1h_max_adverse_pct,future_2h_max_favor_pct,future_2h_max_adverse_pct,future_4h_max_favor_pct,future_4h_max_adverse_pct,reclaim_breakout_2h_YN,reclaim_breakout_4h_YN,outcome_1h_available,outcome_2h_available,outcome_1h_summary,outcome_2h_summary,post_close_outcome_notes,outcome_conclusion_code,entry_feasible_YN,entry_feasible_window_minutes,entry_slippage_pct,entry_execution_note,time_to_max_favor_minutes,time_to_max_adverse_minutes,close_trigger_detail,confirm_fail_detail,invalidation_detail,regret_valid_YN,regret_filter_reason,regime_label,regime_fit_for_strategy,setup_quality_band,delivery_band,veto_reason_code,dispatch_action,dispatch_confidence_band,dispatch_reason
ARIAUSDT-SHORT-EXH-1774309500000,ARIAUSDT-SHORT-EXH-1774309500000,1774310424550,1774309500000,ARIAUSDT,SHORT,60.70673909700323,0.6070673909700323,1h exhaustion 33/35 + 15m breakdown 28/30 -> retest fail pending,0.25888,0.25696,0.26228,0.256,-0.05065812949812433,0.005,1.5662148097363053,short_exhaustion_retest,BULLISH,70934.0,4.575,0.12714154480505552,0.10893814937792598,6.188428680181572,0.1374090985963132,0.0,bullish,0.0,33.0,27.70673909700323,0.0,1h_top_tests=2;1h_failed_breakout;1h_no_accept_above_resistance;1h_weakening_push;15m_clean_breakdown;15m_break_dist=0.74%,INVALIDATED,retest invalidated,1,1774311362000,,,,,,,Y,,Y,,1774311362000,true_close,2.2906,0.7455,6.8835,0.7455,6.8835,2.7194,Y,Y,Y,Y,favor=2.29% adverse=0.75%,favor=6.88% adverse=0.75%,entry_ref_from_breakout_level,KILL_CORRECT,Y,10,0.0000,entry still reachable within 10m,109,14,,,,N,no_meaningful_fast_move,BULLISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
KATUSDT-SHORT-EXH-1774309500000,KATUSDT-SHORT-EXH-1774309500000,1774310433357,1774309500000,KATUSDT,SHORT,58.640630593228686,0.5864063059322868,1h exhaustion 31/35 + 15m breakdown 28/30 -> retest fail pending,0.01232,0.01229,0.01255,0.01226,-0.29867815558867544,0.005,1.841903904983049,short_exhaustion_retest,BULLISH,70986.4,4.652,0.14111159245843208,0.1412527040508987,6.183860570475468,0.18445478744015675,0.0,bullish,0.0,31.0,27.640630593228686,0.0,1h_top_tests=2;1h_failed_breakout;1h_no_accept_above_resistance;1h_weakening_push;15m_clean_breakdown;15m_break_dist=0.24%,INVALIDATED,retest invalidated,1,1774311362119,,,,,,,Y,,Y,,1774311362119,true_close,1.7857,1.1364,2.3539,1.1364,2.5974,2.5162,Y,Y,Y,Y,favor=1.79% adverse=1.14%,favor=2.35% adverse=1.14%,entry_ref_from_breakout_level,KILL_CORRECT,Y,10,0.0000,entry still reachable within 10m,79,44,,,,N,no_meaningful_fast_move,BULLISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
LYNUSDT-LONG-1774310400000,LYNUSDT-LONG-1774310400000,1774310738842,1774310400000,LYNUSDT,LONG,100.0,0.99,OI jump 5.00% + breakout pending + 15m flat + 1h flat,0.06939,0.07021,0.07022,0.06713,5.001473397799043,0.006674,5.077819301647172,long_breakout_retest,BULLISH,70880.7,4.348,0.00338667821901469,0.00338667821901469,6.193082178928816,0.3354108959859303,0.0,bullish,35.0,0.0,40.0,0.0,oi_jump;5m_breakout;15m_flat;1h_flat,INVALIDATED,retest invalidated,1,1774311043027,,,,,,,Y,,Y,,1774311043027,true_close,0.5909,4.1793,0.5909,11.6011,0.5909,11.6011,Y,Y,Y,Y,favor=0.59% adverse=4.18%,favor=0.59% adverse=11.60%,entry_ref_from_breakout_level,KILL_CORRECT,Y,10,0.0000,entry still reachable within 10m,34,109,,,,N,adverse_too_large,BULLISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
1000BONKUSDT-SHORT-EXH-1774312200000,1000BONKUSDT-SHORT-EXH-1774312200000,1774313148169,1774312200000,1000BONKUSDT,SHORT,60.338312147904425,0.6033831214790443,1h exhaustion 33/35 + 15m breakdown 27/30 -> retest fail pending,0.005927,0.005912,0.005949,0.005896,-0.5389539887268636,-0.008069999999999999,2.7513541853114294,short_exhaustion_retest,BULLISH,70584.9,4.337,-0.3860813169662578,-0.39737024436293233,6.138848393919955,0.9945843951819191,0.0,bullish,0.0,33.0,27.338312147904425,0.0,1h_top_tests=2;1h_failed_breakout;1h_no_accept_above_resistance;1h_weakening_push;15m_clean_breakdown;15m_break_dist=0.25%,INVALIDATED,retest invalidated,1,1774314075657,,,,,,,Y,,Y,,1774314075657,true_close,1.2485,0.1350,1.2485,0.1350,1.2485,0.7930,Y,Y,Y,Y,favor=1.25% adverse=0.13%,favor=1.25% adverse=0.13%,entry_ref_from_breakout_level,WAIT_TOO_SHORT_CANDIDATE,Y,10,0.0000,entry still reachable within 10m,44,59,,,,Y,valid_missed_continuation,BULLISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
BRUSDT-LONG-1774314000000,BRUSDT-LONG-1774314000000,1774314562569,1774314000000,BRUSDT,LONG,100.0,0.99,OI jump 5.27% + breakout pending + 15m flat + 1h flat,0.10992,0.11271,0.11337,0.10884,5.271619379457833,0.005,2.736769683910307,long_breakout_retest,BULLISH,70550.0,3.927,-0.4456304089837121,-0.14720452937013448,6.141885187810072,0.9951793122901396,0.0,bullish,35.0,0.0,40.0,0.0,oi_jump;5m_breakout;15m_flat;1h_flat,INVALIDATED,retest invalidated,6,1774316158247,,,,,,,Y,,Y,,1774316158247,true_close,12.5455,6.0953,12.5455,6.0953,36.2718,6.0953,Y,Y,Y,Y,favor=12.55% adverse=6.10%,favor=12.55% adverse=6.10%,entry_ref_from_breakout_level,WAIT_TOO_SHORT_CANDIDATE,Y,10,0.0000,entry still reachable within 10m,24,29,,,,Y,valid_missed_continuation,BULLISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
DEXEUSDT-SHORT-EXH-1774314000000,DEXEUSDT-SHORT-EXH-1774314000000,1774314911396,1774314000000,DEXEUSDT,SHORT,48.92150470493158,0.4892150470493158,1h exhaustion 23/35 + 15m breakdown 26/30 -> retest fail pending,7.543,7.519,7.596,7.501,-0.6833360941754891,0.005,1.103382134498292,short_exhaustion_retest,BULLISH,70526.3,4.0,-0.5163273168053947,-0.17494692144374496,6.1439491367050385,0.9958865248227033,0.0,bullish,0.0,23.0,25.92150470493158,0.0,1h_top_tests=2;1h_failed_breakout;1h_no_accept_above_resistance;15m_clean_breakdown;15m_break_dist=0.32%,CONFIRMED,signal confirmed,1,1774315836728,UNDECIDED,,,,,,N,confirmed_without_confirmed_ts,N,confirmed_without_confirmed_ts,,not_due_yet,1.2992,0.0000,3.3408,0.0000,4.0170,0.0000,N,N,Y,Y,favor=1.30% adverse=0.00%,favor=3.34% adverse=0.00%,entry_ref_from_breakout_level,NO_MEANINGFUL_MOVE,Y,10,0.0000,entry still reachable within 10m,109,29,,,,N,no_meaningful_fast_move,BULLISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
BCHUSDT-SHORT-EXH-1774314000000,BCHUSDT-SHORT-EXH-1774314000000,1774315044651,1774314000000,BCHUSDT,SHORT,54.85050502464161,0.5485050502464162,1h exhaustion 31/35 + 15m breakdown 24/30 -> retest fail pending,474.22,473.36,474.65,472.93,-0.31015433612807036,0.005669,1.253008134703107,short_exhaustion_retest,BULLISH,70500.0,3.709,-0.5301562528663252,-0.22618542108988382,6.146241134751781,0.9960249793588412,0.0,bullish,0.0,31.0,23.850505024641613,0.0,1h_top_tests=2;1h_failed_breakout;1h_no_accept_above_resistance;1h_weakening_push;15m_clean_breakdown;15m_break_dist=0.18%,INVALIDATED,retest invalidated,1,1774315836847,,,,,,,Y,,Y,,1774315836847,true_close,0.3332,0.4281,0.6790,0.4281,0.6790,0.5757,Y,Y,Y,Y,favor=0.33% adverse=0.43%,favor=0.68% adverse=0.43%,entry_ref_from_breakout_level,KILL_CORRECT,Y,10,0.0000,entry still reachable within 10m,69,4,,,,N,no_meaningful_fast_move,BULLISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
WLFIUSDT-SHORT-EXH-1774314000000,WLFIUSDT-SHORT-EXH-1774314000000,1774315053863,1774314000000,WLFIUSDT,SHORT,59.93881959974714,0.5993881959974714,1h exhaustion 35/35 + 15m breakdown 25/30 -> retest fail pending,0.1027,0.1025,0.103,0.1024,-0.6262380830821974,0.005,1.2790890589818205,short_exhaustion_retest,BULLISH,70493.9,3.7,-0.5249351239453672,-0.2208067940552017,6.1467729831943,0.9959727011840825,0.0,bullish,0.0,35.0,24.93881959974714,0.0,1h_top_tests=4;1h_failed_breakout;1h_no_accept_above_resistance;1h_weakening_push;15m_clean_breakdown;15m_break_dist=0.19%,INVALIDATED,retest invalidated,1,1774315836964,,,,,,,Y,,Y,,1774315836964,true_close,0.0000,1.6553,0.0000,3.0185,0.0000,3.0185,Y,Y,Y,Y,favor=0.00% adverse=1.66%,favor=0.00% adverse=3.02%,entry_ref_from_breakout_level,KILL_CORRECT,Y,10,0.0000,entry still reachable within 10m,9,74,,,,N,adverse_too_large,BULLISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
ARIAUSDT-SHORT-EXH-1774314900000,ARIAUSDT-SHORT-EXH-1774314900000,1774315861827,1774314900000,ARIAUSDT,SHORT,52.98719353048052,0.5298719353048051,1h exhaustion 25/35 + 15m breakdown 28/30 -> retest fail pending,0.25536,0.25186,0.25624,0.251,-0.5756729871337622,0.005,1.637373844976024,short_exhaustion_retest,BULLISH,70819.7,4.063,-0.06505244412332487,0.23000707714083513,6.118495277443996,0.9913894136950483,0.0,bullish,0.0,25.0,27.987193530480518,0.0,1h_top_tests=2;1h_failed_breakout;1h_no_accept_above_resistance;15m_clean_breakdown;15m_break_dist=1.37%,EXPIRED_WAIT,retest wait expired,3,1774318564754,,,,,,,Y,,Y,,1774318564754,true_close,3.2190,0.3094,3.2190,4.1353,4.4251,8.8111,Y,Y,Y,Y,favor=3.22% adverse=0.31%,favor=3.22% adverse=4.14%,entry_ref_from_breakout_level,NO_MEANINGFUL_MOVE,Y,10,0.0000,entry still reachable within 10m,4,114,,,,N,adverse_too_large,BULLISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
SOLUSDT-SHORT-EXH-1774315800000,SOLUSDT-SHORT-EXH-1774315800000,1774316797051,1774315800000,SOLUSDT,SHORT,50.94015909268501,0.5094015909268501,1h exhaustion 25/35 + 15m breakdown 26/30 -> retest fail pending,90.56,90.32,90.97,90.1,-0.9955329587134779,0.01,1.4259108898423443,short_exhaustion_retest,BULLISH,70397.0,3.458,-0.6616722570375797,-0.3581033262561925,6.155233887807728,1.204596786794892,0.0,bullish,0.0,25.0,25.94015909268501,0.0,1h_top_tests=3;1h_failed_breakout;1h_no_accept_above_resistance;15m_clean_breakdown;15m_break_dist=0.27%,CONFIRMED,signal confirmed,1,1774317767731,UNDECIDED,,,,,,N,confirmed_without_confirmed_ts,N,confirmed_without_confirmed_ts,,not_due_yet,0.6625,0.0110,0.7178,0.0110,0.7178,0.2540,Y,Y,Y,Y,favor=0.66% adverse=0.01%,favor=0.72% adverse=0.01%,entry_ref_from_breakout_level,NO_MEANINGFUL_MOVE,Y,10,0.0000,entry still reachable within 10m,67,2,,,,N,no_meaningful_fast_move,BULLISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
DOGEUSDT-SHORT-EXH-1774315800000,DOGEUSDT-SHORT-EXH-1774315800000,1774316800576,1774315800000,DOGEUSDT,SHORT,62.29968827260036,0.6229968827260036,1h exhaustion 35/35 + 15m breakdown 27/30 -> retest fail pending,0.09303,0.09283,0.09346,0.09262,1.5917833796651306,0.002788,2.8995302341675693,short_exhaustion_retest,BULLISH,70396.9,3.458,-0.6616722570375797,-0.35682944090588226,6.155242631422699,1.204596786794892,0.0,bullish,0.0,35.0,27.29968827260036,0.0,1h_top_tests=4;1h_failed_breakout;1h_no_accept_above_resistance;1h_weakening_push;15m_clean_breakdown;15m_break_dist=0.21%,INVALIDATED,retest invalidated,1,1774317767825,,,,,,,Y,,Y,,1774317767825,true_close,0.0107,0.6772,0.0107,0.8599,0.0107,0.9029,Y,Y,Y,Y,favor=0.01% adverse=0.68%,favor=0.01% adverse=0.86%,entry_ref_from_breakout_level,KILL_CORRECT,Y,10,0.0000,entry still reachable within 10m,57,112,,,,N,no_meaningful_fast_move,BULLISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
LTCUSDT-SHORT-EXH-1774315800000,LTCUSDT-SHORT-EXH-1774315800000,1774316813320,1774315800000,LTCUSDT,SHORT,60.724680584633504,0.6072468058463351,1h exhaustion 35/35 + 15m breakdown 26/30 -> retest fail pending,55.24,55.1,55.36,55.02,-0.03628977978694447,0.005846,1.4483360834573134,short_exhaustion_retest,BULLISH,70383.4,3.438,-0.6855201161630465,-0.37990092002830034,6.156423247527124,1.2048860402301218,0.0,bullish,0.0,35.0,25.724680584633507,0.0,1h_top_tests=7;1h_failed_breakout;1h_no_accept_above_resistance;1h_weakening_push;15m_clean_breakdown;15m_break_dist=0.25%,INVALIDATED,retest invalidated,2,1774318564870,,,,,,,Y,,Y,,1774318564870,true_close,0.1810,0.2353,0.1810,0.6517,0.1810,0.6879,Y,Y,Y,Y,favor=0.18% adverse=0.24%,favor=0.18% adverse=0.65%,entry_ref_from_breakout_level,KILL_CORRECT,Y,10,0.0000,entry still reachable within 10m,24,99,,,,N,no_meaningful_fast_move,BULLISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
1000BONKUSDT-SHORT-EXH-1774315800000,1000BONKUSDT-SHORT-EXH-1774315800000,1774316829509,1774315800000,1000BONKUSDT,SHORT,60.954481484812675,0.6095448148481267,1h exhaustion 33/35 + 15m breakdown 28/30 -> retest fail pending,0.005884,0.005866,0.005906,0.005854,-0.38498889261293023,-0.008395,1.8166432110979827,short_exhaustion_retest,BULLISH,70384.0,3.407,-0.6801578756496426,-0.376362349610749,6.156370766083209,1.2048209888909254,0.0,bullish,0.0,33.0,27.95448148481268,0.0,1h_top_tests=2;1h_failed_breakout;1h_no_accept_above_resistance;1h_weakening_push;15m_clean_breakdown;15m_break_dist=0.31%,INVALIDATED,retest invalidated,2,1774318564986,,,,,,,Y,,Y,,1774318564986,true_close,0.0000,0.7308,0.0000,1.5296,0.0000,1.5296,Y,Y,Y,Y,favor=0.00% adverse=0.73%,favor=0.00% adverse=1.53%,entry_ref_from_breakout_level,KILL_CORRECT,Y,10,0.0000,entry still reachable within 10m,24,109,,,,N,adverse_too_large,BULLISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
OPNUSDT-SHORT-EXH-1774315800000,OPNUSDT-SHORT-EXH-1774315800000,1774316836406,1774315800000,OPNUSDT,SHORT,61.58296483053595,0.6158296483053595,1h exhaustion 35/35 + 15m breakdown 27/30 -> retest fail pending,0.2363,0.2345,0.2378,0.2343,-0.24082576246308626,0.003548,1.3312140886568213,short_exhaustion_retest,BULLISH,70388.7,3.414,-0.6735256308040798,-0.36999292285915664,6.155959692393816,1.204740540371594,0.0,bullish,0.0,35.0,26.58296483053595,0.0,1h_top_tests=3;1h_failed_breakout;1h_no_accept_above_resistance;1h_weakening_push;15m_clean_breakdown;15m_break_dist=0.76%,INVALIDATED,retest invalidated,3,1774319514687,,,,,,,Y,,Y,,1774319514687,true_close,0.0000,2.2429,0.4232,2.2429,1.5658,2.2429,Y,Y,Y,Y,favor=0.00% adverse=2.24%,favor=0.42% adverse=2.24%,entry_ref_from_breakout_level,KILL_CORRECT,Y,10,0.0000,entry still reachable within 10m,118,13,,,,N,adverse_too_large,BULLISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
BRUSDT-LONG-1774317600000,BRUSDT-LONG-1774317600000,1774317938765,1774317600000,BRUSDT,LONG,100.0,0.99,OI jump 3.63% + breakout pending + 15m flat + 1h flat,0.11485,0.12116,0.12371,0.11073,3.6263089851116224,0.005,2.862368812985227,long_breakout_retest,BULLISH,70518.1,3.867,-0.49078611857041027,0.05434173431006984,6.144663568644086,1.2025281452563241,0.0,bullish,27.757853910669734,0.0,40.0,0.0,oi_jump;5m_breakout;15m_flat;1h_flat,INVALIDATED,retest invalidated,1,1774318248224,,,,,,,Y,,Y,,1774318248224,true_close,0.0000,9.3339,8.6025,9.3339,30.4223,9.3339,Y,Y,Y,Y,favor=0.00% adverse=9.33%,favor=8.60% adverse=9.33%,entry_ref_from_breakout_level,KILL_CORRECT,Y,10,0.0000,entry still reachable within 10m,109,4,,,,N,adverse_too_large,BULLISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
PIPPINUSDT-LONG-1774319400000,PIPPINUSDT-LONG-1774319400000,1774319842802,1774319400000,PIPPINUSDT,LONG,100.0,0.99,OI jump 7.36% + breakout pending + 15m up + 1h flat,0.07383,0.07899,0.07924,0.07336,7.359210067638715,-0.012432,11.521355341560279,long_breakout_retest,BULLISH,70592.8,3.425,-0.38537575900396565,0.1601875144544881,6.138161398896213,1.2012556521344953,0.0,bullish,35.0,0.0,40.0,0.0,oi_jump;5m_breakout;15m_up;1h_flat,EXPIRED_WAIT,retest wait expired,8,1774322206944,,,,,,,Y,,Y,,1774322206944,true_close,15.6847,0.0000,17.7841,0.0000,20.0325,0.0000,N,N,Y,Y,favor=15.68% adverse=0.00%,favor=17.78% adverse=0.00%,entry_ref_from_breakout_level,NO_MEANINGFUL_MOVE,Y,10,0.0000,entry still reachable within 10m,103,23,,,,N,no_meaningful_fast_move,BULLISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
ICPUSDT-SHORT-EXH-1774319400000,ICPUSDT-SHORT-EXH-1774319400000,1774320346488,1774319400000,ICPUSDT,SHORT,56.691359703055326,0.5669135970305532,1h exhaustion 31/35 + 15m breakdown 26/30 -> retest fail pending,2.372,2.368,2.385,2.367,-0.08465888945578066,-0.035352,1.5835154211933609,short_exhaustion_retest,BULLISH,70517.7,3.394,-0.4977005866008858,0.05363231219113948,6.144698423232757,1.2026117095806177,0.0,bullish,0.0,31.0,25.691359703055326,0.0,1h_top_tests=2;1h_failed_breakout;1h_no_accept_above_resistance;1h_weakening_push;15m_clean_breakdown;15m_break_dist=0.17%,INVALIDATED,retest invalidated,1,1774321259583,,,,,,,Y,,Y,,1774321259583,true_close,0.0000,0.7167,0.0000,0.9275,0.0422,0.9275,Y,Y,Y,Y,favor=0.00% adverse=0.72%,favor=0.00% adverse=0.93%,entry_ref_from_breakout_level,KILL_CORRECT,Y,10,0.0000,entry still reachable within 10m,4,64,,,,N,no_meaningful_fast_move,BULLISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
DUSKUSDT-LONG-1774320000000,DUSKUSDT-LONG-1774320000000,1774320500728,1774320000000,DUSKUSDT,LONG,100.0,0.99,OI jump 3.37% + breakout pending + 15m flat + 1h up,0.10928,0.11061,0.1108,0.10812,3.36963988131021,-0.077901,4.470348003882487,long_breakout_retest,BULLISH,70532.0,3.453,-0.47695718250950037,0.09704894586968588,6.143452617251753,1.2023610514420535,0.0,bullish,26.21783928786126,0.0,40.0,0.0,oi_jump;5m_breakout;15m_flat;1h_up,EXPIRED_WAIT,retest wait expired,8,1774322842120,,,,,,,Y,,Y,,1774322842120,true_close,4.9963,0.0000,5.1245,0.0000,6.4239,0.0000,N,N,Y,Y,favor=5.00% adverse=0.00%,favor=5.12% adverse=0.00%,entry_ref_from_breakout_level,NO_MEANINGFUL_MOVE,Y,10,0.0000,entry still reachable within 10m,113,33,,,,N,no_meaningful_fast_move,BULLISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
LYNUSDT-LONG-1774322100000,LYNUSDT-LONG-1774322100000,1774322541809,1774322100000,LYNUSDT,LONG,89.72680463664479,0.8972680463664479,OI jump 2.46% + breakout pending + 15m up + 1h flat,0.0677,0.06957,0.06966,0.06678,2.457708447579608,0.010197,2.025834697558355,long_breakout_retest,BULLISH,70509.2,3.414,-0.503345050299223,0.13249829584185824,6.145439176731555,1.202679933966064,0.0,bullish,20.746250685477648,0.0,40.0,0.0,oi_jump;5m_breakout;15m_up;1h_flat,INVALIDATED,retest invalidated,2,1774323158320,,,,,,,Y,,Y,,1774323158320,true_close,1.7725,3.1610,1.7725,3.1610,1.7725,5.2733,Y,Y,Y,Y,favor=1.77% adverse=3.16%,favor=1.77% adverse=3.16%,entry_ref_from_breakout_level,KILL_CORRECT,Y,10,0.0000,entry still reachable within 10m,12,52,,,,N,adverse_too_large,BULLISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
ZROUSDT-SHORT-EXH-1774323900000,ZROUSDT-SHORT-EXH-1774323900000,1774324917784,1774323900000,ZROUSDT,SHORT,52.88751033912324,0.5288751033912323,1h exhaustion 25/35 + 15m breakdown 28/30 -> retest fail pending,2.1484,2.1404,2.1736,2.1333,-1.8190828953046907,0.003749,2.3428026082679874,short_exhaustion_retest,BULLISH,70508.7,3.552,-0.004680047821583685,-0.0026945729881945523,6.145482756028697,0.058716075156567946,0.0,bullish,0.0,25.0,27.88751033912324,0.0,1h_top_tests=4;1h_failed_breakout;1h_no_accept_above_resistance;15m_clean_breakdown;15m_break_dist=0.37%,CONFIRMED,signal confirmed,1,1774325846908,UNDECIDED,,,,,,N,confirmed_without_confirmed_ts,N,confirmed_without_confirmed_ts,,not_due_yet,1.1637,1.0752,1.1637,1.5965,2.0527,2.8673,Y,Y,Y,Y,favor=1.16% adverse=1.08%,favor=1.16% adverse=1.60%,entry_ref_from_breakout_level,NO_MEANINGFUL_MOVE,Y,10,0.0000,entry still reachable within 10m,43,103,,,,N,adverse_too_large,BULLISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
JTOUSDT-SHORT-EXH-1774324800000,JTOUSDT-SHORT-EXH-1774324800000,1774325861164,1774324800000,JTOUSDT,SHORT,49.15931391996376,0.4915931391996376,1h exhaustion 23/35 + 15m breakdown 26/30 -> retest fail pending,0.3288,0.3261,0.33,0.3235,-4.719932178009371,-0.543993,1.5626886082602074,short_exhaustion_retest,BULLISH,70564.3,3.499,0.07530622403813142,0.07558986330004121,6.140640522190408,0.34407895109769177,0.0,bullish,0.0,23.0,26.159313919963758,0.0,1h_top_tests=2;1h_failed_breakout;1h_no_accept_above_resistance;15m_clean_breakdown;15m_break_dist=0.82%,INVALIDATED,retest invalidated,2,1774327590898,,,,,,,Y,,Y,,1774327590898,true_close,2.4939,2.6156,2.4939,2.6156,2.4939,2.6156,Y,Y,Y,Y,favor=2.49% adverse=2.62%,favor=2.49% adverse=2.62%,entry_ref_from_breakout_level,KILL_CORRECT,Y,10,0.0000,entry still reachable within 10m,23,3,,,,N,adverse_too_large,BULLISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
